time,obj,cube_scale,topk,seed,ee_index,ik_iters,ik_attempts,joint_force,descent_step,descend_clear,vel_close,pos_close,squeeze,fast,fast_scale,n_trials,success_count,success_rate,obj_shape,grasps_path,tag
2025-11-21 12:29:00,grasp_6dof/assets/cylinder.urdf,0.08,1,0,11,400,5,900.0,0.0006,0.02,1.0,900.0,1.0,0,0.9,12,0,0.0,other,,cylinder.urdf_pc900_sq1.0_topk1_nograsps
2025-11-21 13:24:15,grasp_6dof/assets/cylinder.urdf,0.08,1,0,11,400,5,900.0,0.0006,0.02,1.0,900.0,1.0,0,0.9,12,0,0.0,other,,cylinder.urdf_pc900_sq1.0_topk1_nograsps
2025-11-21 15:40:39,grasp_6dof/assets/cylinder.urdf,0.08,1,0,11,400,5,900.0,0.0006,0.02,1.0,900.0,1.0,0,0.9,12,0,0.0,other,,cylinder.urdf_pc900_sq1.0_topk1_nograsps
2025-11-21 15:46:18,grasp_6dof/assets/cylinder.urdf,0.08,1,0,11,400,5,900.0,0.0006,0.02,1.0,900.0,1.0,0,0.9,12,2,0.1667
2025-11-21 17:56:02,grasp_6dof/assets/cylinder.urdf,0.08,64,0,11,400,5,900.0,0.0006,0.02,1.0,900.0,1.0,0,0.9,12,2,0.1667
2025-11-21 18:20:26,grasp_6dof/assets/cylinder.urdf,0.08,64,0,11,400,5,900.0,0.0006,0.02,1.0,900.0,1.0,0,0.9,64,37,0.5781
2025-11-21 19:49:15,grasp_6dof/assets/sphere_small.urdf,0.08,64,0,11,400,5,900.0,0.0006,0.02,1.0,900.0,1.0,0,0.9,12,10,0.8333
2025-11-22 17:05:59,/home/lina/OWG-main/grasp_6dof/assets/cylinder.urdf,0.08,64,0,11,400,5,900.0,0.0006,0.02,1.0,900.0,1.0,0,0.9,64,37,0.5781
2025-11-22 17:09:27,/home/lina/OWG-main/grasp_6dof/assets/sphere_small.urdf,0.08,64,0,11,400,5,900.0,0.0006,0.02,1.0,900.0,1.0,0,0.9,12,10,0.8333
2025-11-23 18:00:09,grasp_6dof/assets/sphere_small.urdf,0.08,64,1,11,400,5,900.0,0.002,0.02,0.25,900,0.35,1,0.9,64,47,0.7344
2025-11-24 23:43:35,owg_robot/assets/ycb_objects/YcbChipsCan/model.urdf,0.08,64,1,11,400,5,900.0,0.002,0.02,0.25,900,0.35,1,0.9,64,6,0.0938
2025-11-29 21:17:16,grasp_6dof/assets/cylinder.urdf,0.08,32,123,11,400,5,900.0,0.0006,0.02,0.8,700.0,1.0,1,0.9,32,9,0.2812
