time,obj,cube_scale,topk,seed,ee_index,ik_iters,ik_attempts,joint_force,descent_step,descend_clear,vel_close,pos_close,squeeze,fast,fast_scale,n_trials,success_count,success_rate
2025-10-31 03:05:32,cube.urdf,0.08,12,1,11,1000,8,1200.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 03:13:52,cube.urdf,0.08,12,1,11,1000,8,1200.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 03:23:31,cube.urdf,0.08,12,2,11,1000,8,1200.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 03:33:38,cube.urdf,0.08,12,2,11,1000,8,1200.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 03:41:35,cube.urdf,0.08,12,2,11,1000,8,1200.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 03:51:32,cube.urdf,0.08,12,2,11,1000,8,1200.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 04:01:46,cube.urdf,0.08,12,2,11,1000,8,1200.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 04:09:58,cube.urdf,0.08,12,2,11,1000,8,1200.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 04:19:50,cube.urdf,0.08,12,2,11,1000,8,1200.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 04:29:45,cube.urdf,0.08,12,2,11,1000,8,1200.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 04:37:50,cube.urdf,0.08,12,2,11,1000,8,1200.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 04:47:39,cube.urdf,0.08,12,3,11,1000,8,1200.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 04:57:45,cube.urdf,0.08,12,3,11,1000,8,1200.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 05:05:52,cube.urdf,0.08,12,3,11,1000,8,1200.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 05:15:38,cube.urdf,0.08,12,3,11,1000,8,1200.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 05:25:41,cube.urdf,0.08,12,3,11,1000,8,1200.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 05:33:56,cube.urdf,0.08,12,3,11,1000,8,1200.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 05:43:27,cube.urdf,0.08,12,3,11,1000,8,1200.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 05:53:33,cube.urdf,0.08,12,3,11,1000,8,1200.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 06:01:35,cube.urdf,0.08,12,3,11,1000,8,1200.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 17:14:43,cube.urdf,0.08,12,123,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 17:27:25,cube.urdf,0.08,12,1,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 17:37:30,cube.urdf,0.08,12,2,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 17:47:16,cube.urdf,0.08,12,3,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 17:57:03,cube.urdf,0.08,12,1,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 18:07:27,cube.urdf,0.08,12,2,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 18:17:54,cube.urdf,0.08,12,3,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 18:28:51,cube.urdf,0.08,12,1,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 18:40:18,cube.urdf,0.08,12,2,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 18:51:41,cube.urdf,0.08,12,3,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 19:03:09,cube.urdf,0.08,12,1,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 19:13:36,cube.urdf,0.08,12,2,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 19:24:07,cube.urdf,0.08,12,3,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 19:34:20,cube.urdf,0.08,12,1,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 19:44:27,cube.urdf,0.08,12,2,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 19:54:57,cube.urdf,0.08,12,3,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 20:05:00,cube.urdf,0.08,12,1,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 20:15:08,cube.urdf,0.08,12,2,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 20:26:45,cube.urdf,0.08,12,3,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 20:36:32,cube.urdf,0.08,12,1,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 20:45:22,cube.urdf,0.08,12,2,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 20:54:41,cube.urdf,0.08,12,3,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 21:03:35,cube.urdf,0.08,12,1,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 21:13:23,cube.urdf,0.08,12,2,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 21:21:35,cube.urdf,0.08,12,3,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 21:29:55,cube.urdf,0.08,12,1,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 21:38:00,cube.urdf,0.08,12,2,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 21:46:20,cube.urdf,0.08,12,3,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 21:56:42,cube.urdf,0.08,12,1,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 22:07:04,cube.urdf,0.08,12,2,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 22:17:09,cube.urdf,0.08,12,3,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 22:26:59,cube.urdf,0.08,12,1,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 22:36:51,cube.urdf,0.08,12,2,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 22:46:54,cube.urdf,0.08,12,3,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 22:56:57,cube.urdf,0.08,12,1,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 23:06:53,cube.urdf,0.08,12,2,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 23:17:07,cube.urdf,0.08,12,3,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 23:27:03,cube.urdf,0.08,12,1,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 23:37:02,cube.urdf,0.08,12,2,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 23:47:13,cube.urdf,0.08,12,3,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-10-31 23:57:15,cube.urdf,0.08,12,1,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-11-01 00:07:30,cube.urdf,0.08,12,2,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-11-01 00:17:28,cube.urdf,0.08,12,3,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-11-01 00:27:22,cube.urdf,0.08,12,1,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-11-01 00:37:51,cube.urdf,0.08,12,2,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-11-01 00:47:51,cube.urdf,0.08,12,3,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-11-01 00:56:13,cube.urdf,0.08,12,1,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-11-01 01:04:43,cube.urdf,0.08,12,2,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-11-01 01:12:49,cube.urdf,0.08,12,3,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-11-01 01:21:02,cube.urdf,0.08,12,1,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-11-01 01:29:29,cube.urdf,0.08,12,2,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-11-01 01:37:40,cube.urdf,0.08,12,3,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-11-01 01:45:45,cube.urdf,0.08,12,1,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-11-01 01:54:06,cube.urdf,0.08,12,2,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-11-01 02:02:28,cube.urdf,0.08,12,3,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-11-01 02:12:31,cube.urdf,0.08,12,1,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-11-01 02:22:36,cube.urdf,0.08,12,2,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-11-01 02:32:26,cube.urdf,0.08,12,3,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-11-01 02:42:10,cube.urdf,0.08,12,1,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-11-01 02:52:15,cube.urdf,0.08,12,2,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-11-01 03:02:19,cube.urdf,0.08,12,3,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
2025-11-01 03:12:28,cube.urdf,0.08,12,1,11,400,5,900.0,0.002,0.02,0.3,950.0,0.4,1,0.85,12,12,1.0
