x,y,z,roll,pitch,yaw,width,score,dz,dz_lift,need_dz,H,label,query
0.3752727090852131,0.025465439719414725,0.0760890443653966,3.141592653589793,0.0,3.14146381415074,0.05891604198198413,1.0155810183175662,0.0,0.0003328688383047139,0.02,0.07819370814592025,0,cylinder_validated_best.json
0.3752727090852131,0.025465439719414725,0.0760890443653966,3.141592653589793,0.0,-2.6159274574021114,0.05891604198198413,1.0155810183175662,0.0,0.0013627778337592551,0.02,0.08056970876220648,0,cylinder_validated_best.json
0.3752727090852131,0.025465439719414725,0.0760890443653966,3.141592653589793,0.0,-2.0922696476271625,0.05891604198198413,1.0155810183175662,0.0,0.15488025856465654,0.02104140649301899,0.10520703246509494,1,cylinder_validated_best.json
0.3752727090852131,0.025465439719414725,0.0760890443653966,3.141592653589793,0.0,-1.5707963267948966,0.05891604198198413,1.0155810183175662,0.0,0.14810715469460817,0.02,0.08301761488433956,1,cylinder_validated_best.json
0.3752727090852131,0.025465439719414725,0.0760890443653966,3.141592653589793,0.0,-1.049386944840329,0.05891604198198413,1.0155810183175662,0.0,0.004774550850859132,0.023886299720459497,0.11943149860229749,0,cylinder_validated_best.json
0.3752727090852131,0.025465439719414725,0.0760890443653966,3.141592653589793,0.0,-0.525857972100271,0.05891604198198413,1.0155810183175662,0.0,0.15135172162723254,0.02,0.08808614861432956,1,cylinder_validated_best.json
0.3752727090852131,0.025465439719414725,0.0760890443653966,3.141592653589793,0.0,-0.00012883943905351656,0.05891604198198413,1.0155810183175662,0.0,0.0012043407048621703,0.02,0.08027080071031986,0,cylinder_validated_best.json
0.3752727090852131,0.025465439719414725,0.0760890443653966,3.141592653589793,0.0,0.5256651961876813,0.05891604198198413,1.0155810183175662,0.0,0.14645947144710986,0.02,0.08392207166668308,1,cylinder_validated_best.json
0.3752727090852131,0.025465439719414725,0.0760890443653966,3.141592653589793,0.0,1.0493230059626306,0.05891604198198413,1.0155810183175662,0.0,0.14424198492599297,0.02,0.08520470158690913,1,cylinder_validated_best.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,-3.141592653589793,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc1100_sq1.0.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,-2.6179938779914944,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc1100_sq1.0.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,-2.0943951023931957,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc1100_sq1.0.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,-1.5707963267948966,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc1100_sq1.0.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,-1.0471975511965979,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc1100_sq1.0.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,-0.5235987755982991,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc1100_sq1.0.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc1100_sq1.0.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,0.5235987755982987,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc1100_sq1.0.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,1.0471975511965974,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc1100_sq1.0.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,1.5707963267948966,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc1100_sq1.0.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,2.094395102393195,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc1100_sq1.0.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,2.617993877991494,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc1100_sq1.0.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,-3.141592653589793,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc1100_sq1.5.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,-2.6179938779914944,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc1100_sq1.5.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,-2.0943951023931957,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc1100_sq1.5.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,-1.5707963267948966,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc1100_sq1.5.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,-1.0471975511965979,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc1100_sq1.5.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,-0.5235987755982991,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc1100_sq1.5.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc1100_sq1.5.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,0.5235987755982987,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc1100_sq1.5.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,1.0471975511965974,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc1100_sq1.5.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,1.5707963267948966,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc1100_sq1.5.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,2.094395102393195,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc1100_sq1.5.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,2.617993877991494,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc1100_sq1.5.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,-3.141592653589793,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc700_sq1.0.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,-2.6179938779914944,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc700_sq1.0.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,-2.0943951023931957,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc700_sq1.0.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,-1.5707963267948966,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc700_sq1.0.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,-1.0471975511965979,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc700_sq1.0.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,-0.5235987755982991,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc700_sq1.0.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc700_sq1.0.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,0.5235987755982987,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc700_sq1.0.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,1.0471975511965974,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc700_sq1.0.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,1.5707963267948966,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc700_sq1.0.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,2.094395102393195,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc700_sq1.0.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,2.617993877991494,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc700_sq1.0.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,-3.141592653589793,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc700_sq1.5.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,-2.6179938779914944,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc700_sq1.5.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,-2.0943951023931957,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc700_sq1.5.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,-1.5707963267948966,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc700_sq1.5.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,-1.0471975511965979,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc700_sq1.5.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,-0.5235987755982991,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc700_sq1.5.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc700_sq1.5.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,0.5235987755982987,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc700_sq1.5.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,1.0471975511965974,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc700_sq1.5.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,1.5707963267948966,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc700_sq1.5.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,2.094395102393195,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc700_sq1.5.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,2.617993877991494,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc700_sq1.5.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,-3.141592653589793,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc900_sq1.0.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,-2.6179938779914944,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc900_sq1.0.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,-2.0943951023931957,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc900_sq1.0.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,-1.5707963267948966,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc900_sq1.0.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,-1.0471975511965979,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc900_sq1.0.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,-0.5235987755982991,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc900_sq1.0.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc900_sq1.0.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,0.5235987755982987,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc900_sq1.0.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,1.0471975511965974,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc900_sq1.0.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,1.5707963267948966,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc900_sq1.0.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,2.094395102393195,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc900_sq1.0.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,2.617993877991494,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc900_sq1.0.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,-3.141592653589793,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc900_sq1.5.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,-2.6179938779914944,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc900_sq1.5.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,-2.0943951023931957,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc900_sq1.5.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,-1.5707963267948966,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc900_sq1.5.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,-1.0471975511965979,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc900_sq1.5.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,-0.5235987755982991,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc900_sq1.5.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc900_sq1.5.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,0.5235987755982987,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc900_sq1.5.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,1.0471975511965974,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc900_sq1.5.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,1.5707963267948966,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc900_sq1.5.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,2.094395102393195,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc900_sq1.5.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,2.617993877991494,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.6_pc900_sq1.5.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,-3.141592653589793,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.8_pc1100_sq1.0.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,-2.6179938779914944,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.8_pc1100_sq1.0.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,-2.0943951023931957,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.8_pc1100_sq1.0.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,-1.5707963267948966,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.8_pc1100_sq1.0.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,-1.0471975511965979,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.8_pc1100_sq1.0.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,-0.5235987755982991,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.8_pc1100_sq1.0.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.8_pc1100_sq1.0.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,0.5235987755982987,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.8_pc1100_sq1.0.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,1.0471975511965974,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.8_pc1100_sq1.0.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,1.5707963267948966,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.8_pc1100_sq1.0.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,2.094395102393195,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.8_pc1100_sq1.0.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,2.617993877991494,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.8_pc1100_sq1.0.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,-3.141592653589793,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.8_pc1100_sq1.5.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,-2.6179938779914944,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.8_pc1100_sq1.5.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,-2.0943951023931957,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.8_pc1100_sq1.5.json
0.38000000000000006,1.2628786905111156e-15,0.1507142857140234,3.141592653589793,0.0,-1.5707963267948966,0.04,0.0,0.0,0.0,0.0,0.08,0,cylinder_validated_dc0.014_ds0.0004_vc0.8_pc1100_sq1.5.json
